contentid,contenttypeid,title,createdtime,modifiedtime,tel,telname,homepage,booktour,firstimage,firstimage2,cpyrhtDivCd,cat1,cat2,cat3,addr1,addr2,zipcode,mapx,mapy,mlevel,overview
404182,39,천제연토속음식점,20080120073417,20230216104338,064-738-3120,천제연토속음식점,,,http://tong.visitkorea.or.kr/cms/resource/28/401528_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/401528_image3_1.jpg,Type3,A05,A0502,A05020100,제주특별자치도 서귀포시 천제연로 45,,63534,126.4108745060,33.2567248764,6,100명도 수용 가능한 많은 좌석을 보유한 음식점이다. 대표메뉴는 갈치조림이다. 제주특별자치도 서귀포시에 있는 한식 전문점이다.
2831961,39,천짓골식당,20220803153353,20240108111838,,,,,http://tong.visitkorea.or.kr/cms/resource/53/2831953_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/53/2831953_image3_1.JPG,Type3,A05,A0502,A05020100,제주특별자치도 서귀포시 중앙로41번길 4 천짓골식당,,63592,126.5613172072,33.2482698538,6,"천짓골식당은 제주 서귀포 아랑조을맛거리에 있다. 돔베고기의 돔베는 제주말로 '도마'인데, 예전 어머니들이 쓰던 나무 도마에 갓 삶은 돼지고기 수육이 통으로 나오고, 어멍(어머니의 제주 사투리)이 직접 부엌칼을 들고 와 상 위에서 썰어준다. 돔베고기 단일 메뉴만 판매하며, 흑돼지와 백돼지 중 선택할 수 있다. 몸국은 기본 제공이지만, 손님의 기호와 메밀 알레르기 여부에 따라 요청하는 손님에게 서비스한다. 제주 로컬 음식 '돔베고기'를 제대로 체험할 수 있는 식당이다. 주변 관광지로 서귀포올레야시장, 제주 칠십리시 공원이 있다."
2825241,39,철가방을든해녀,20220627162118,20220627162153,,,,,,,,A05,A0502,A05020400,제주특별자치도 서귀포시 마라로 85,,63515,126.2658818550,33.1165130720,6,"제주 마라도에 위치한 '철가방을든해녀'
톳이 올라간 짜장면이 이색적이다. 해녀분이 직접 잡는 해산물도 싱싱하고 맛있어 찾는이가 많다."
2841372,39,청도,20220823103745,20220825162235,,,,,http://tong.visitkorea.or.kr/cms/resource/59/2841359_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2841359_image3_1.jpg,Type3,A05,A0502,A05020100,제주특별자치도 제주시 서해안로 546,,63114,126.4969999896,33.5199610235,6,"제주 청도는 용담 해안도로 용담 포구 근처에 있다. 신선한 문어 한 마리가 통째로 들어간 문어 해물탕을 비롯해 전복뚝배기, 통갈치구이, 옥돔구이, 갈치 조림 등 제주 여행자들이 즐겨 찾는 음식을 판매한다. 널찍한 내부에 주차장도 넓으며 공항에서 10분 거리에 있어 공항에 가기 전에 식사하기 좋은 곳이다. 근처 여행지로 용두암, 무지개 해안도로, 도두봉 등이 있다."
1986683,39,청운식당,20150129012801,20231107160943,064-782-3912,청운식당,"<a href=""http://jejucheongun.modoo.at"" target=""_blank"" title=""새창 : 청운식당 홈페이지로 이동"">http://jejucheongun.modoo.at</a>",,http://tong.visitkorea.or.kr/cms/resource/97/1986297_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/1986297_image2_1.jpg,Type3,A05,A0502,A05020100,제주특별자치도 서귀포시 성산읍 일출로 285,,63643,126.9348910607,33.4630882380,6,이른 아침에도 갈치요리를 맛볼 수 있는 곳이다. 대표메뉴는 갈치 정식이다. 제주특별자치도 서귀포시에 있는 한식 전문점이다.매일 아침 성산 앞바다에서 잡은 신선한 생물 갈치로만 요리하는 집이다.<br>
2808238,39,청춘부부,20220224111809,20240103145005,,,"<a href=""https://www.instagram.com/jeju_booboo/"" target=""_blank"" title=""새창 : 청춘부부 인스타그램으로 이동"">https://www.instagram.com/jeju_booboo/</a>",,,,,A05,A0502,A05020900,제주특별자치도 서귀포시 추사로38번길 181,,63520,126.2791190692,33.2659551202,6,청춘부부는 감귤 창고를 리모델링하여 만든 공간이다. 카페 안에서 모든 디저트를 직접 만들고 원두를 로스팅하여 사용한다. 감귤 따기 체험 및 애견동반도 가능하다.
2891382,39,초가헌,20221031102720,20221031102737,,,,,http://tong.visitkorea.or.kr/cms/resource/87/2877687_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/87/2877687_image3_1.JPG,Type3,A05,A0502,A05020900,제주특별자치도 서귀포시 중산간동로 4628,,63624,126.8012793071,33.3903524480,6,"초가헌은 제주 성읍민속마을에 있다. 제주 전통가옥을 카페로 개조한 곳이다. 검은 돌담과 빈티지한 소품, 나무 질감이 잘 어우러진 인테리어와 큰 창문으로는 햇살이 잘 들어오며 커피와 함께 제주 전통음식인 기름떡을 판매한다. 기름떡은 제주도에서 명절날 제사상에도 올라가는, 찹쌀로 부친 떡에 설탕을 뿌린 것으로 '지름떡'이라 부른다. 주변 여행지로는 성읍민속마을, 영주산 등이 있다."
133976,39,초원흑돼지,20020718090000,20231206155117,064-783-8527,초원흑돼지,,,http://tong.visitkorea.or.kr/cms/resource/83/1937183_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/1937183_image3_1.jpg,Type3,A05,A0502,A05020100,제주특별자치도 제주시 조천읍 신북로 598,,63333,126.6732536664,33.5396505506,6,"제주도 제주시 조천읍 함덕리에 위치한 초원식당은 조약돌 위에 흑돼지 삼겹살과 갈비를 구워 먹는데, 담백함과 쫄깃한 맛이 일품이다.1년동안 숙성시킨 깻잎지에 고기를 싸먹으면 그 맛이 특별하여 다시 찾아오는 손님이 많아 단골고객이 늘었다. 꿩샤브샤브 요리도 별미이며, 쌈에 이용되는 모든 야채를 텃밭에서 유기농으로 재배하여 손님들이 안심하고 먹을 수 있도록 하고 있다.<br>"
2778874,39,춘미향,20211124233125,20230818153248,,,,,http://tong.visitkorea.or.kr/cms/resource/19/2800419_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/2800419_image2_1.jpg,Type3,A05,A0502,A05020100,제주특별자치도 서귀포시 산방로 378,,63528,126.2965127692,33.2314342058,6,"서귀포에 있는 춘미향은 도민들에게 인정받은 맛집으로 알려져 있다. 제주도를 방문하는 여행객들에게 소문이 나 춘미향을 한 번도 안 와본 사람은 있어도 한 번만 오는 사람이 없다 할 정도로 맛과 가격 면에서 칭찬하는 후기들을 많이 볼 수 있다. 온 가족이 함께 운영하는 곳으로 어머니는 밑반찬을, 아버지는 낚시를, 형제는 맛깔난 요리들을 내온다. 산지에서 얻은 신선한 재료와 제철 식재료를 이용하여 맛과 건강을 챙길 수 있는 곳이다. 이곳의 대표 메뉴는 돈목살 100g, 보말 미역국, 옥돔, 딱새우, 밑반찬이 나오는 춘미향 정식이다. 그 외 단품으로 생선구이, 찜, 조림, 근고기, 두루치기 등 다양한 메뉴가 있어 선택의 폭이 넓다. 주차 공간이 따로 마련되어 있지 않고 가게 앞 몇 자리뿐이라 사람이 많을 때는 주차가 어려울 수 있다."
2654442,39,춘심이네,20200424232719,20221111115513,064-794-4010,춘심이네,,,http://tong.visitkorea.or.kr/cms/resource/80/2655480_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/2655480_image2_1.jpg,Type3,A05,A0502,A05020100,제주특별자치도 서귀포시 안덕면 창천중앙로24번길 16,,63532,126.3705528309,33.2645067162,6,제주특별자치도 서귀포시에 위치한 한식당이다. 갈치구이는 제주도의 대표메뉴이다. 대표메뉴는 갈치구이이다.
2873771,39,취향의섬,20221024165435,20221024165448,,,"<a href=""https://instagram.com/chwihyang.wimi""target=""_blank"" title=""새창 : 취향의섬 사이트로 이동"">https://instagram.com/chwihyang.wimi</a>",,http://tong.visitkorea.or.kr/cms/resource/59/2873759_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2873759_image3_1.jpg,Type3,A05,A0502,A05020200,제주특별자치도 서귀포시 태위로398번길 7,,63610,126.6898277081,33.2744162356,6,"취향의섬은 위미3리 마을회관 근처에 있다. 목수 남편과 그림작가 아내가 70년대 지어진 주택을 개조해 만든 공간에서 이탈리안 레스토랑을 운영한다. 담장 안 꽃나무가 아늑하게 집을 감싸며, 내부는 레트로한 소품을 깔끔하게 배치했다. 창문으로 보이는 초록이 아름다우며 제주 식재료를 이용해 고사리멜젓파스타, 고등어오일파스타, 된장라구파스타 등 개성 있고, 한국적인 풍미가 가미된 음식을 선보이고 있다. 주변 여행지로 동백나무숲, 큰엉해안경승지가 있다."
2839873,39,치즈발전소,20220819141147,20220825170257,,,,,http://tong.visitkorea.or.kr/cms/resource/70/2839870_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2839870_image3_1.jpg,Type3,A05,A0502,A05020900,제주특별자치도 제주시 구남로 45-8,1층 중앙칸,63222,126.5345584878,33.4912425790,6,"치즈발전소는 제주시 이도동에 있는 미니치즈케이크 테이크아웃 카페이다. 최고급 크림치즈와 유기농 재료를 사용하여 수제 치즈케이크를 만드는 단일메뉴 전문점이다. 곁들이는 음료는 커피류와 홍차, 녹차류이고 매장에는 테이블이 단 두 개이고 주로 포장 주문을 받는다. 근처 여행지로 탑동광장, 제주 원도심, 한라수목원 등이 있다."
2851196,39,친봉산장,20220907150734,20220907150755,,,,,http://tong.visitkorea.or.kr/cms/resource/65/2851165_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2851165_image3_1.jpg,Type3,A05,A0502,A05020900,제주특별자치도 서귀포시 하신상로 417,,63602,126.5961909984,33.2911545642,6,"친봉산장은 서귀포 돈내코유원지 근처 516도로 종착지점에 있다. 산장을 컨셉으로 지은 목조 주택 카페로 미국 서부 개척 시대를 연상시키는 다양한 소품과 악기, 연장, 의상으로 꾸몄다. 대표 메뉴는 아이리쉬 커피고, 땅콩 크림 인절미 라떼인 에인절 미, 빠네빵과 비프스튜를 먹는 가가멜 스튜 등 친봉산장만의 독특한 메뉴도 있다. 근처 여행지로 쇠소깍, 돈내코유원지 등이 있다."
2891410,39,친친,20221031103759,20221202151117,,,,,http://tong.visitkorea.or.kr/cms/resource/29/2877729_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/2877729_image3_1.jpg,Type3,A05,A0502,A05020400,제주특별자치도 제주시 하귀로 45,,63051,126.4021424674,33.4804194512,6,"친친은 제주 하귀초등학교 근처에 있다. 25년 경력의 셰프가 정통 중화요리를 제공한다. 대표메뉴는 도가니짬뽕으로 채소를 많이 넣어 시원한 국물을 내고 쓰지를 넉넉히 넣어 양이 많다. 자극적이지 않고 양파 식감이 살아 있는 간짜장도 인기 메뉴이고, 우육면, 어향가지 등 관광지에서는 흔치 않은 메뉴를 제공한다. 주변 여행지로 알작지 해변, 항파두리항몽유적지 등이 있다."
2678815,39,칠돈가,20201026231924,20210311192137,064-727-9092,칠돈가,,,http://tong.visitkorea.or.kr/cms/resource/71/2675171_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2675171_image2_1.jpg,Type3,A05,A0502,A05020100,제주특별자치도 제주시 서천길 1,,63163,126.5107325297,33.5023326385,6,연탄불에 구워 먹는 흑돼지고기 맛집이다. 제주특별자치도 제주시에 있는 한식 전문점이다. 대표메뉴는 흑돼지구이다.
2783449,39,칠돈가 제주공항직영점,20211130194706,20230911202357,,,"<a href=""http://www.칠돈가공항점.kr"" target=""_blank"" title=""새창 : 칠돈가 제주공항직영점 사이트로 이동"">http://www.칠돈가공항점.kr</a>",,http://tong.visitkorea.or.kr/cms/resource/41/2784641_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/2784641_image2_1.jpg,Type3,A05,A0502,A05020100,제주특별자치도 제주시 신대로 144,(연동),63133,126.4960703202,33.4844649392,6,제주 흑돼지와 김치찌개로 미식가들의 입맛을 사로잡은 칠돈가 제주공항직영점은 명품 흑돼지의 다양한 부위와 멜젓의 궁합이 환상적이다. 흑돼지 본연의 육즙과 고기 맛을 제대로 느낄 수 있도록 두툼한 근고기를 연탄에 구워 매력적인 불향까지 입혀 준다. 능숙한 솜씨로 직원들이 친절하게 고기를 구워 먹는 방법까지 설명해 주니 더할 나위 없다. 마지막으로 얼큰한 김치찌개를 더 하면 그야말로 화룡점정이다. 공항 근처에 있어 제주를 오갈 때 들러 편안하게 맛볼 수 있다.
2940065,39,칠분의오,20230102110547,20230102110619,,,"<a href=""https://www.instagram.com/five_seventh__/"" target=""_blank"" title=""새창 : 칠분의오 인스타그램 페이지로 이동"">https://www.instagram.com/five_seventh__/</a>",,,,,A05,A0502,A05020200,제주특별자치도 제주시 해맞이해안로 650-20,,63358,126.8135077198,33.5585340531,6,"‘일주일 중의 5일, 너무 완벽하게 하려고 하기보다는 일주일에 다섯 번이라도 내 몸을 생각하고 지구의 환경을 고려하는 비건을 해보는 것은 어떨까?’라는 생각에서 출발한 식당이다. 김녕 성세기해변과 가깝고 김녕 풍력 발전단지 중에서 가장 큰 풍력발전기를 이정표 삼으면 찾기 쉽다. 대표 메뉴는 비건 버거 플레이트와 샌드위치 플레이트. 꼼꼼히 따져 엄선한 제철 과일과 채소를 써서 논 비건이라도 충분히 즐길 수 있는 맛을 낸다. 동물성 식재료를 사용하지 않는 건강한 한끼와 음료, 디저트를 판매 하며 제철 채소를 주로 쓰는 특성상 계절마다 조금씩 메뉴가 달라진다."
2940076,39,카고크루즈,20230102111454,20230102111521,,,"<a href=""http://instagram.com/cargocruise.cafeteria"" target=""_blank"" title=""새창 : 카고크루즈 인스타그램 페이지로 이동"">http://instagram.com/cargocruise.cafeteria</a>",,,,,A05,A0502,A05020200,제주특별자치도 제주시 탑동로 43,,63166,126.5203646768,33.5176783151,6,"카고크루즈는 제주국제공항에서 자동차로 10분 거리인 탑동 해변과 가까운 비건 음식점이다. 청정 자연에서 얻은 식재료로 음식을 만들고, 커피와 차, 하우스 와인도 판매하고 있다. 카고크루즈의 대표 메뉴는 한라산 표고를 넣은 '갈치속젓 파스타'와 토마토 소스로 만든 '캐롯 토니'다. 맛이 진하고 향이 풍부해서 함께 나오는 수제 피클과 궁합이 좋다. 음식은 기본적으로 논비건으로 제공되지만 대부분의 메뉴에 비건 옵션이 있기 때문에 원한다면 비건 레시피로 변경이 가능하다. 가족 또는 지인 중에 비건이 있거나 비건은 아니어도 건강을 생각하는 사람들과 함께 식사를 즐길 수 있다. 음료만 주문해도 좋고, 혼자 가기에도 좋으니 부담없이 방문해보자."
2802732,39,카페 귤꽃다락,20211224003819,20231107161413,,,"<a href=""http://www.instagram.com/cafe_gyulkkot_darak"" target=""_blank"" title=""새창: 카페 귤꽃다락 인스타그램홈페이지로 이동"">http://www.instagram.com/cafe_gyulkkot_darak</a>",,,,,A05,A0502,A05020900,제주특별자치도 서귀포시 이어도로1027번길 34,,63571,126.5225233880,33.2464388857,6,"1978년에 지어진 귤밭 돌창고를 개조한 카페다. 모든 케익류와 양갱, 음료에 쓰이는 청은 수제로 만들어졌다. 별관과 귤밭은 애견동반도 가능하다. 귤밭 포토존이 있어 제주도의 감성을 듬뿍 담을 수 있다."
2851546,39,카페 글렌코,20220907161128,20220907161140,,,,,http://tong.visitkorea.or.kr/cms/resource/32/2851532_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/2851532_image3_1.jpg,Type3,A05,A0502,A05020900,제주특별자치도 제주시 비자림로 1202,,63355,126.7338341524,33.4341909661,6,"카페 글렌코는 제주 동쪽 번영로와 비자림로가 만나는 사거리에 있다. 스코틀랜드 글렌코 지역의 초원을 모티브로 정원을 꾸민 카페로, 음료 가격에 입장료가 포함된다. 수국, 핑크뮬리, 동백 등을 심어 계절마다 꽃을 볼 수 있고, 카페 실내 공간에는 창을 향해 테이블을 배치해 차를 마시며 꽃을 감상할 수도 있다. 사진 촬영 장소로도 적합해 웨딩 사진이나 가족, 연인이 기념사진을 찍기 위해 방문하기도 한다. 근처 여행지로 산굼부리, 교래자연휴양림, 에코랜드, 붉은오름 자연휴양림 등이 있다."
